1	132
1	224
1	252
1	424
1	473
1	554
1	654
1	971
1	977
1	997
2	117
2	147
2	276
2	562
2	608
2	646
2	655
2	668
2	758
2	771
3	100
3	147
3	151
3	199
3	203
3	218
3	624
3	692
3	943
3	988
4	118
4	138
4	282
4	283
4	545
4	613
4	693
4	859
4	886
4	901
5	40
5	116
5	164
5	182
5	306
5	371
5	391
5	431
5	530
5	683
6	65
6	136
6	282
6	283
6	393
6	514
6	733
6	863
6	886
6	909
7	37
7	180
7	184
7	196
7	301
7	443
7	601
7	712
7	840
7	993
8	268
8	387
8	633
8	653
8	664
8	778
8	799
8	803
8	879
8	883
9	32
9	36
9	150
9	254
9	361
9	364
9	378
9	696
9	750
9	852
10	14
10	20
10	112
10	138
10	215
10	507
10	537
10	554
10	734
10	807
11	91
11	206
11	341
11	346
11	462
11	540
11	549
11	631
11	904
11	930
12	16
12	34
12	37
12	225
12	357
12	691
12	712
12	766
12	793
12	968
13	209
13	272
13	299
13	338
13	452
13	665
13	804
13	877
13	939
13	978
14	10
14	24
14	28
14	58
14	300
14	365
14	449
14	600
14	823
14	950
15	255
15	272
15	309
15	412
15	533
15	621
15	680
15	691
15	759
15	811
16	12
16	188
16	196
16	234
16	293
16	398
16	487
16	677
16	715
16	767
17	76
17	97
17	186
17	243
17	456
17	467
17	671
17	734
17	743
17	830
18	159
18	261
18	442
18	584
18	619
18	625
18	768
18	788
18	881
18	917
19	131
19	242
19	351
19	417
19	482
19	522
19	719
19	723
19	851
19	909
20	10
20	138
20	315
20	374
20	424
20	507
20	510
20	862
20	874
20	882
21	145
21	247
21	250
21	278
21	294
21	311
21	363
21	509
21	742
21	961
22	74
22	295
22	458
22	555
22	777
22	863
22	871
22	917
22	928
22	948
23	105
23	257
23	259
23	346
23	413
23	549
23	638
23	706
23	726
23	897
24	14
24	92
24	190
24	357
24	374
24	485
24	524
24	554
24	630
24	740
25	212
25	224
25	244
25	365
25	415
25	732
25	781
25	819
25	955
25	977
26	52
26	386
26	390
26	447
26	539
26	605
26	682
26	702
26	893
26	914
27	220
27	469
27	525
27	559
27	673
27	751
27	754
27	867
27	916
27	998
28	14
28	50
28	106
28	319
28	352
28	669
28	741
28	799
28	908
28	943
29	65
29	78
29	254
29	279
29	613
29	777
29	809
29	829
29	967
29	984
30	134
30	154
30	198
30	255
30	427
30	461
30	608
30	690
30	782
30	842
31	261
31	403
31	606
31	635
31	756
31	768
31	811
31	881
31	927
31	929
32	9
32	150
32	232
32	516
32	536
32	538
32	544
32	690
32	805
32	818
33	250
33	270
33	324
33	332
33	542
33	686
33	687
33	770
33	961
33	964
34	12
34	93
34	108
34	196
34	208
34	269
34	721
34	834
34	900
34	933
35	86
35	130
35	135
35	328
35	376
35	430
35	453
35	645
35	662
35	744
36	9
36	246
36	440
36	472
36	500
36	512
36	579
36	897
36	898
36	945
37	7
37	12
37	195
37	288
37	404
37	517
37	548
37	686
37	760
37	787
38	69
38	81
38	217
38	492
38	868
38	882
38	907
38	918
38	953
38	973
39	187
39	295
39	501
39	553
39	584
39	585
39	722
39	850
39	871
39	952
40	5
40	43
40	104
40	142
40	207
40	298
40	306
40	657
40	838
40	865
41	118
41	161
41	244
41	274
41	565
41	650
41	652
41	829
41	837
41	958
42	187
42	197
42	285
42	295
42	541
42	602
42	606
42	635
42	695
42	822
43	40
43	54
43	158
43	169
43	219
43	490
43	495
43	568
43	736
43	865
44	65
44	141
44	169
44	191
44	254
44	393
44	650
44	733
44	891
44	965
45	46
45	50
45	56
45	115
45	177
45	181
45	685
45	741
45	883
45	905
46	45
46	179
46	352
46	359
46	492
46	803
46	848
46	928
46	944
46	957
47	86
47	259
47	518
47	540
47	599
47	701
47	726
47	935
47	959
47	966
48	58
48	122
48	237
48	244
48	312
48	503
48	507
48	554
48	738
48	862
49	144
49	178
49	479
49	593
49	610
49	712
49	779
49	951
49	978
49	983
50	28
50	45
50	70
50	115
50	370
50	407
50	508
50	656
50	778
50	816
51	103
51	133
51	156
51	171
51	256
51	359
51	493
51	729
51	776
51	956
52	26
52	95
52	202
52	316
52	386
52	395
52	598
52	702
52	743
52	940
53	122
53	251
53	254
53	355
53	650
53	674
53	826
53	829
53	854
53	909
54	43
54	104
54	116
54	137
54	258
54	475
54	490
54	504
54	527
54	924
55	91
55	169
55	371
55	391
55	430
55	504
55	632
55	657
55	720
55	746
56	45
56	189
56	263
56	270
56	309
56	417
56	506
56	701
56	717
56	849
57	102
57	204
57	308
57	342
57	438
57	519
57	729
57	812
57	989
57	990
58	14
58	48
58	132
58	212
58	425
58	433
58	510
58	781
58	795
58	997
59	245
59	387
59	573
59	591
59	608
59	648
59	692
59	765
59	867
59	874
60	105
60	135
60	206
60	239
60	346
60	358
60	457
60	897
60	935
60	966
61	102
61	103
61	156
61	202
61	204
61	216
61	342
61	438
61	489
61	812
62	213
62	269
62	539
62	543
62	594
62	598
62	671
62	695
62	702
62	832
63	83
63	276
63	325
63	461
63	523
63	731
63	737
63	835
63	874
63	913
64	179
64	259
64	423
64	568
64	641
64	748
64	778
64	816
64	884
64	943
65	6
65	29
65	44
65	71
65	154
65	161
65	287
65	545
65	652
65	809
66	199
66	252
66	372
66	439
66	445
66	505
66	617
66	820
66	835
66	929
67	111
67	377
67	417
67	463
67	509
67	522
67	686
67	806
67	887
67	916
68	144
68	360
68	380
68	465
68	493
68	535
68	760
68	797
68	861
68	931
69	38
69	89
69	217
69	436
69	542
69	682
69	808
69	830
69	872
69	974
70	50
70	84
70	143
70	285
70	353
70	403
70	780
70	790
70	792
70	821
71	65
71	122
71	141
71	168
71	282
71	339
71	613
71	697
71	837
71	967
72	108
72	148
72	184
72	286
72	415
72	432
72	481
72	621
72	622
72	698
73	172
73	193
73	288
73	515
73	556
73	602
73	715
73	798
73	963
73	983
74	22
74	146
74	238
74	301
74	570
74	651
74	700
74	831
74	902
74	948
75	241
75	260
75	271
75	300
75	321
75	424
75	510
75	652
75	796
75	823
76	17
76	419
76	586
76	671
76	743
76	802
76	808
76	866
76	872
76	914
77	114
77	161
77	191
77	283
77	326
77	494
77	565
77	716
77	809
77	854
78	29
78	236
78	274
78	277
78	380
78	652
78	716
78	769
78	859
78	891
79	123
79	375
79	593
79	648
79	649
79	665
79	676
79	771
79	932
79	963
80	139
80	146
80	197
80	275
80	322
80	577
80	700
80	788
80	864
80	937
81	38
81	202
81	243
81	299
81	367
81	558
81	575
81	832
81	868
81	940
82	86
82	129
82	200
82	218
82	227
82	264
82	337
82	591
82	842
82	913
83	63
83	100
83	124
83	170
83	422
83	607
83	669
83	758
83	820
83	892
84	70
84	114
84	121
84	541
84	585
84	624
84	651
84	847
84	894
84	948
85	116
85	164
85	182
85	298
85	391
85	477
85	490
85	495
85	727
85	915
86	35
86	47
86	82
86	323
86	408
86	413
86	428
86	549
86	935
86	959
87	140
87	143
87	214
87	234
87	324
87	351
87	551
87	559
87	637
87	719
88	128
88	344
88	377
88	509
88	513
88	522
88	626
88	686
88	739
88	754
89	69
89	126
89	386
89	389
89	400
89	492
89	504
89	667
89	695
89	802
90	194
90	311
90	313
90	381
90	402
90	547
90	687
90	723
90	764
90	773
91	11
91	55
91	142
91	158
91	258
91	450
91	475
91	576
91	605
91	888
92	24
92	153
92	244
92	312
92	409
92	483
92	738
92	870
92	950
92	997
93	34
93	269
93	393
93	433
93	471
93	676
93	761
93	877
93	923
93	939
94	240
94	247
94	311
94	575
94	581
94	699
94	700
94	754
94	770
94	838
95	52
95	152
95	202
95	336
95	386
95	390
95	400
95	911
95	973
95	1000
96	194
96	250
96	296
96	330
96	388
96	406
96	428
96	432
96	480
96	982
97	17
97	186
97	243
97	457
97	595
97	743
97	808
97	866
97	872
97	974
98	149
98	162
98	263
98	324
98	388
98	581
98	679
98	752
98	806
98	887
99	206
99	259
99	328
99	540
99	549
99	631
99	694
99	870
99	897
99	970
100	3
100	83
100	227
100	562
100	573
100	648
100	730
100	842
100	858
100	883
101	131
101	248
101	250
101	368
101	469
101	681
101	706
101	735
101	919
101	921
102	57
102	61
102	156
102	347
102	496
102	642
102	763
102	789
102	812
102	995
103	51
103	61
103	248
103	267
103	308
103	379
103	437
103	470
103	519
103	995
104	40
104	54
104	142
104	520
104	651
104	657
104	865
104	873
104	888
104	976
105	23
105	60
105	174
105	197
105	206
105	266
105	376
105	590
105	645
105	897
106	28
106	181
106	297
106	407
106	528
106	614
106	879
106	883
106	884
106	925
107	180
107	301
107	398
107	421
107	609
107	613
107	705
107	771
107	787
107	839
108	34
108	72
108	290
108	471
108	487
108	507
108	560
108	666
108	760
108	972
109	215
109	333
109	365
109	485
109	524
109	565
109	600
109	738
109	862
109	882
110	200
110	264
110	623
110	624
110	835
110	842
110	846
110	858
110	880
110	905
111	67
111	227
111	547
111	566
111	574
111	687
111	723
111	742
111	824
111	921
112	10
112	237
112	271
112	400
112	510
112	600
112	757
112	819
112	971
112	997
113	150
113	420
113	580
113	657
113	696
113	708
113	772
113	774
113	852
113	975
114	77
114	84
114	160
114	261
114	403
114	511
114	577
114	602
114	790
114	843
115	45
115	50
115	230
115	350
115	352
115	401
115	656
115	669
115	718
115	973
116	5
116	54
116	85
116	164
116	391
116	736
116	766
116	836
116	855
116	888
117	2
117	151
117	165
117	203
117	372
117	562
117	603
117	617
117	638
117	755
118	4
118	41
118	122
118	264
118	416
118	494
118	745
118	859
118	860
118	965
119	139
119	310
119	334
119	442
119	541
119	619
119	749
119	850
119	929
119	994
120	206
120	232
120	292
120	364
120	384
120	420
120	459
120	500
120	516
120	620
121	84
121	187
121	410
121	442
121	458
121	553
121	625
121	745
121	756
121	788
122	48
122	53
122	71
122	118
122	136
122	168
122	191
122	236
122	277
122	307
123	79
123	157
123	326
123	421
123	444
123	698
123	715
123	798
123	861
123	969
124	83
124	154
124	429
124	451
124	589
124	603
124	623
124	625
124	692
124	794
125	187
125	221
125	275
125	285
125	511
125	619
125	777
125	847
125	917
125	931
126	89
126	152
126	249
126	336
126	598
126	714
126	830
126	911
126	917
126	940
127	200
127	344
127	402
127	587
127	588
127	637
127	723
127	752
127	775
127	844
128	88
128	240
128	270
128	342
128	368
128	469
128	592
128	637
128	672
128	970
129	82
129	176
129	203
129	354
129	392
129	422
129	451
129	455
129	502
129	880
130	35
130	135
130	457
130	540
130	590
130	689
130	726
130	744
130	784
130	947
131	19
131	101
131	327
131	480
131	532
131	570
131	626
131	637
131	735
131	986
132	1
132	58
132	190
132	224
132	375
132	485
132	498
132	503
132	564
132	740
133	51
133	216
133	410
133	470
133	478
133	491
133	662
133	675
133	697
133	995
134	30
134	218
134	224
134	264
134	320
134	325
134	461
134	591
134	629
134	648
135	35
135	60
135	130
135	206
135	223
135	323
135	366
135	487
135	633
135	725
136	6
136	122
136	163
136	236
136	283
136	494
136	497
136	514
136	565
136	962
137	54
137	193
137	231
137	255
137	338
137	421
137	444
137	712
137	969
137	983
138	4
138	10
138	20
138	153
138	260
138	300
138	554
138	612
138	781
138	862
139	80
139	119
139	193
139	322
139	403
139	501
139	850
139	863
139	917
139	929
140	87
140	159
140	284
140	345
140	552
140	559
140	838
140	916
140	919
140	933
141	44
141	71
141	236
141	355
141	393
141	497
141	729
141	769
141	962
141	965
142	40
142	91
142	104
142	219
142	504
142	746
142	794
142	855
142	888
142	915
143	70
143	87
143	160
143	396
143	555
143	843
143	863
143	864
143	871
143	952
144	49
144	68
144	205
144	288
144	358
144	434
144	548
144	728
144	793
144	963
145	21
145	302
145	324
145	432
145	554
145	574
145	775
145	826
145	849
145	887
146	74
146	80
146	285
146	523
146	553
146	555
146	784
146	792
146	822
146	994
147	2
147	3
147	170
147	183
147	264
147	431
147	445
147	451
147	573
147	624
148	72
148	301
148	435
148	444
148	464
148	593
148	628
148	779
148	912
148	949
149	98
149	162
149	250
149	291
149	302
149	656
149	764
149	936
149	982
149	993
150	9
150	32
150	113
150	192
150	373
150	512
150	658
150	696
150	703
150	945
151	3
151	117
151	165
151	170
151	226
151	325
151	383
151	392
151	523
151	607
152	95
152	126
152	369
152	419
152	447
152	634
152	866
152	876
152	926
152	940
153	92
153	138
153	241
153	312
153	377
153	485
153	524
153	564
153	796
153	819
154	30
154	65
154	124
154	165
154	200
154	245
154	608
154	655
154	783
154	867
155	235
155	340
155	364
155	544
155	620
155	671
155	750
155	774
155	828
155	889
156	51
156	61
156	102
156	204
156	308
156	342
156	348
156	438
156	566
156	640
157	123
157	184
157	253
157	269
157	290
157	435
157	460
157	639
157	916
157	931
158	43
158	91
158	298
158	371
158	567
158	643
158	836
158	865
158	888
158	924
159	18
159	140
159	291
159	332
159	388
159	488
159	547
159	587
159	614
159	754
160	114
160	143
160	247
160	396
160	635
160	792
160	864
160	871
160	894
160	929
161	41
161	65
161	77
161	287
161	497
161	545
161	650
161	829
161	859
161	900
162	98
162	149
162	291
162	480
162	488
162	626
162	632
162	681
162	981
162	993
163	136
163	504
163	527
163	569
163	576
163	657
163	683
163	727
163	836
163	924
164	5
164	85
164	116
164	182
164	520
164	683
164	736
164	746
164	915
164	965
165	117
165	151
165	154
165	211
165	225
165	455
165	561
165	692
165	782
165	987
166	233
166	335
166	488
166	522
166	592
166	661
166	672
166	684
166	723
166	751
167	310
167	360
167	406
167	509
167	566
167	673
167	686
167	699
167	737
167	933
168	71
168	122
168	279
168	280
168	283
168	693
168	745
168	859
168	891
168	958
169	43
169	44
169	55
169	182
169	219
169	450
169	605
169	683
169	825
169	865
170	83
170	147
170	151
170	210
170	218
170	439
170	455
170	626
170	655
170	783
171	51
171	273
171	519
171	640
171	642
171	662
171	716
171	776
171	800
171	995
172	73
172	338
172	415
172	548
172	550
172	670
172	759
172	817
172	833
172	869
173	253
173	331
173	469
173	547
173	706
173	709
173	739
173	751
173	920
173	979
174	105
174	366
174	466
174	540
174	599
