1	6 
2	7 
3	7 
4	3 
5	10 
6	3 
7	1 
8	2 
9	9 
10	6 
11	12 
12	1 
13	1 
14	6 
15	1 
16	1 
17	4 
18	8 
19	5 
20	6 
21	5 
22	8 
23	12 
24	6 
25	6 
26	4 
27	5 
28	2 
29	3 
30	7 
31	8 
32	9 
33	5 
34	1 
35	12 
36	9 
37	1 
38	4 
39	8 
40	10 
41	3 
42	8 
43	10 
44	3 
45	2 
46	2 
47	12 
48	6 
49	1 
50	2 
51	11 
52	4 
53	3 
54	10 
55	10 
56	5 
57	11 
58	6 
59	7 
60	12 
61	11 
62	4 
63	7 
64	2 
65	3 
66	7 
67	5 
68	1 
69	4 
70	8 
71	3 
72	1 
73	1 
74	8 
75	6 
76	4 
77	3 
78	3 
79	1 
80	8 
81	4 
82	7 
83	7 
84	8 
85	10 
86	12 
87	5 
88	5 
89	4 
90	5 
91	10 
92	6 
93	1 
94	5 
95	4 
96	5 
97	4 
98	5 
99	12 
100	7 
101	5 
102	11 
103	11 
104	10 
105	12 
106	2 
107	1 
108	1 
109	6 
110	7 
111	5 
112	6 
113	9 
114	8 
115	2 
116	10 
117	7 
118	3 
119	8 
120	9 
121	8 
122	3 
123	1 
124	7 
125	8 
126	4 
127	5 
128	5 
129	7 
130	12 
131	5 
132	6 
133	11 
134	7 
135	12 
136	3 
137	1 
138	6 
139	8 
140	5 
141	3 
142	10 
143	8 
144	1 
145	5 
146	8 
147	7 
148	1 
149	5 
150	9 
151	7 
152	4 
153	6 
154	7 
155	9 
156	11 
157	1 
158	10 
159	5 
160	8 
161	3 
162	5 
163	10 
164	10 
165	7 
166	5 
167	5 
168	3 
169	10 
170	7 
171	11 
172	1 
173	5 
174	12 
175	8 
176	12 
177	2 
178	1 
179	2 
180	1 
181	2 
182	10 
183	7 
184	1 
185	5 
186	4 
187	8 
188	1 
189	5 
190	6 
191	3 
192	11 
193	1 
194	5 
195	1 
196	1 
197	8 
198	7 
199	7 
200	7 
201	4 
202	4 
203	7 
204	11 
205	1 
206	12 
207	10 
208	1 
209	1 
210	7 
211	7 
212	6 
213	4 
214	5 
215	6 
216	11 
217	4 
218	7 
219	10 
220	5 
221	8 
222	10 
223	12 
224	6 
225	1 
226	3 
227	7 
228	11 
229	6 
230	2 
231	1 
232	9 
233	5 
234	5 
235	9 
236	3 
237	6 
238	8 
239	1 
240	5 
241	6 
242	5 
243	4 
244	6 
245	7 
246	9 
247	5 
248	11 
249	4 
250	5 
251	3 
252	7 
253	1 
254	3 
255	1 
256	11 
257	12 
258	10 
259	12 
260	6 
261	8 
262	1 
263	5 
264	7 
265	11 
266	12 
267	6 
268	2 
269	1 
270	5 
271	6 
272	1 
273	11 
274	3 
275	8 
276	7 
277	3 
278	5 
279	3 
280	9 
281	4 
282	3 
283	3 
284	5 
285	8 
286	1 
287	3 
288	1 
289	9 
290	1 
291	5 
292	9 
293	1 
294	5 
295	8 
296	5 
297	2 
298	10 
299	4 
300	6 
301	1 
302	5 
303	4 
304	4 
305	8 
306	10 
307	3 
308	11 
309	5 
310	5 
311	5 
312	6 
313	5 
314	1 
315	6 
316	4 
317	4 
318	2 
319	2 
320	7 
321	6 
322	8 
323	12 
324	5 
325	7 
326	3 
327	5 
328	12 
329	11 
330	5 
331	5 
332	5 
333	6 
334	8 
335	2 
336	4 
337	7 
338	1 
339	3 
340	9 
341	12 
342	11 
343	1 
344	5 
345	5 
346	12 
347	11 
348	11 
349	2 
350	2 
351	5 
352	2 
353	8 
354	7 
355	3 
356	1 
357	6 
358	12 
359	2 
360	1 
361	9 
362	9 
363	12 
364	9 
365	6 
366	12 
367	4 
368	5 
369	1 
370	2 
371	10 
372	7 
373	9 
374	6 
375	1 
376	12 
377	5 
378	9 
379	11 
380	1 
381	5 
382	11 
